dst_port,http_status_error,conn_state_enc,log_dst_bytes,src_port,duration,log_files_total_bytes,dst_bytes,bytes_per_pkt_dst,log_src_ip_bytes,src_ip_bytes,is_file_transfered,files_total_bytes,byte_ratio,log_dst_ip_bytes,attack_category,label,label_bin
32145,0,1,0.0,57940,7.7e-05,0.0,0.0,0.0,3.8066624897703196,44,0,0.0,0.0,3.713572066704308,probe,4,1
2910,0,1,0.0,57919,7e-05,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
18207,0,6,0.0,58330,0.0,0.0,0.0,0.0,4.04305126783455,56,0,0.0,0.0,0.0,probe,4,1
13243,0,6,0.0,58333,0.0,0.0,0.0,0.0,4.04305126783455,56,0,0.0,0.0,0.0,probe,4,1
80,1,10,6.532334292222349,58729,0.149317,6.131226489483141,686.0,68.6,6.829793737512425,924,1,459.0,0.17149758454085567,7.554334823725748,web,5,1
123,0,1,0.0,48383,0.000197,0.0,0.0,0.0,6.947937068614969,1040,0,0.0,0.0,4.394449154672439,dos,3,1
8080,0,10,4.852030263919617,54916,0.000439,0.0,127.0,5.291666666666667,7.8674885686991285,2610,0,0.0,0.6954436450822652,7.4109518755836366,bruteforce,1,1
80,0,5,0.0,18647,0.000575,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,ddos,2,1
3478,0,10,3.4965075614664802,41641,0.179048,0.0,32.0,32.0,4.23410650459726,68,0,0.0,0.5555555555478395,4.110873864173311,bruteforce,1,1
80,1,10,6.532334292222349,53663,0.150119,6.131226489483141,686.0,57.166666666666664,6.846943139585379,940,1,459.0,0.16747572815513656,7.607381425639791,web,5,1
80,0,7,0.0,48318,8.2e-05,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.48863636973214,ddos,2,1
21,0,10,4.343805421853684,10068,2.750093,0.0,76.0,10.857142857142858,5.986452005284438,397,0,0.0,0.2475247524727968,6.1070228877422545,bruteforce,1,1
80,0,7,0.0,62428,4.6e-05,0.0,0.0,0.0,3.713572066704308,40,0,0.0,0.0,3.8066624897703196,ddos,2,1
80,0,1,0.0,11271,0.000466,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,dos,3,1
21,0,10,5.241747015059643,52927,10.140043,0.0,188.0,5.529411764705882,7.6290038896529575,2056,0,0.0,0.30882352941062935,7.655864017616056,bruteforce,1,1
123,0,1,0.0,48383,0.000151,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,dos,3,1
80,1,10,6.532334292222349,51232,0.159881,6.131226489483141,686.0,137.2,6.137727054086234,462,1,459.0,0.17149758454085567,6.86171134048073,web,5,1
21,0,10,4.343805421853684,10061,3.490291,0.0,76.0,5.428571428571429,6.675823221634848,792,0,0.0,0.2399999999976,6.799055862058796,bruteforce,1,1
2034,0,1,0.0,57898,7.1e-05,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
3478,0,10,4.174387269895637,41641,0.028437,0.0,64.0,32.0,4.919980925828125,136,0,0.0,0.5555555555516976,4.795790545596741,bruteforce,1,1
928,0,6,0.0,57881,1e-06,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,0.0,probe,4,1
80,0,1,0.0,16601,0.00011,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,dos,3,1
80,0,10,14.164454696080808,5524,16.5173,8.880724576151456,1417569.0,549.0197521301317,11.719687570068697,122968,1,7191.0,0.030767779161188273,14.894851338267571,benign,0,0
80,0,6,0.0,55547,53.38193,0.0,0.0,0.0,7.02197642307216,1120,0,0.0,0.0,0.0,dos,3,1
80,0,6,0.0,50383,53.14674,0.0,0.0,0.0,6.329720905522696,560,0,0.0,0.0,0.0,dos,3,1
80,0,7,0.0,36268,5.6e-05,0.0,0.0,0.0,3.713572066704308,40,0,0.0,0.0,3.8066624897703196,ddos,2,1
80,1,10,6.532334292222349,56481,0.14952,6.131226489483141,686.0,137.2,6.137727054086234,462,1,459.0,0.17149758454085567,6.86171134048073,web,5,1
21,0,10,5.241747015059643,52904,10.874941,0.0,188.0,11.058823529411764,6.93537044601511,1027,0,0.0,0.30627306272949717,6.963189985870238,bruteforce,1,1
80,0,5,0.0,12828,8.6e-05,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,ddos,2,1
80,1,10,6.532334292222349,53686,0.154152,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
21,0,10,4.890349128221754,52918,6.720129,0.0,132.0,5.5,7.259116128097101,1420,0,0.0,0.2747252747237653,7.332369205929062,bruteforce,1,1
80,0,10,5.351858133476067,48086,1.216352,0.0,210.0,42.0,6.401917196727186,602,0,0.0,0.5512820512808734,6.0473721790462776,bruteforce,1,1
80,0,10,14.164454696080808,5524,16.517246,8.886270902072013,1417569.0,1665.7685076380728,11.026548521606548,61484,1,7231.0,0.030767779161188273,14.189670740244024,benign,0,0
443,0,10,8.266678443305896,48150,15.636642,0.0,3891.0,121.59375,7.3632795869630385,1576,0,0.0,0.08790436005623818,9.114600099695346,bruteforce,1,1
8080,0,4,0.0,50727,0.045662,0.0,0.0,0.0,6.698268054115413,810,0,0.0,0.999999999994709,6.013715156042802,ddos,2,1
2005,0,1,0.0,55610,0.000148,0.0,0.0,0.0,3.713572066704308,40,0,0.0,0.0,3.713572066704308,probe,4,1
80,1,10,6.532334292222349,57956,0.149673,6.131226489483141,686.0,137.2,6.129050210060545,458,1,459.0,0.16747572815513656,6.86171134048073,web,5,1
80,1,10,6.532334292222349,53229,0.179392,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
80,0,10,14.164454696080808,5524,16.51726,8.885440911707585,1417569.0,832.8842538190364,11.719687570068697,122968,1,7225.0,0.030767779161188273,14.88281757687055,benign,0,0
80,0,7,0.0,16570,4.6e-05,0.0,0.0,0.0,3.713572066704308,40,0,0.0,0.0,3.8066624897703196,ddos,2,1
80,0,7,0.0,54600,0.000506,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.48863636973214,ddos,2,1
80,1,10,6.532334292222349,56859,0.15432,6.131226489483141,686.0,57.166666666666664,6.821107472256465,916,1,459.0,0.16747572815513656,7.607381425639791,web,5,1
80,1,10,6.532334292222349,58706,0.149361,6.131226489483141,686.0,137.2,6.129050210060545,458,1,459.0,0.16747572815513656,6.86171134048073,web,5,1
123,0,1,0.0,48377,1.5e-05,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.795790545596741,dos,3,1
21116,0,6,0.0,42513,56.994581,0.0,0.0,0.0,6.6293632534374485,756,0,0.0,0.9999999999960318,0.0,bruteforce,1,1
80,0,6,0.0,54173,53.367204,0.0,0.0,0.0,6.329720905522696,560,0,0.0,0.0,0.0,dos,3,1
80,0,6,0.0,53541,125.030695,0.0,0.0,0.0,9.485013189834323,13160,0,0.0,0.0,0.0,dos,3,1
443,0,7,0.0,44807,3.202139,0.0,0.0,0.0,4.653960350157523,104,0,0.0,0.0,5.746203190540153,dos,3,1
10814,0,1,0.0,45592,0.00012,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
8080,0,10,4.859812404361672,36952,0.000346,0.0,128.0,5.333333333333333,7.8674885686991285,2610,0,0.0,0.6937799043045604,7.4127640174265625,bruteforce,1,1
21,0,10,4.343805421853684,52940,2.590336,0.0,76.0,5.428571428571429,6.675823221634848,792,0,0.0,0.2399999999976,6.799055862058796,bruteforce,1,1
80,0,10,14.164454696080808,5524,16.517246,8.894258825002703,1417569.0,1665.7685076380728,11.026548521606548,61484,1,7289.0,0.030767779161188273,14.189670740244024,benign,0,0
80,1,10,6.532334292222349,54408,0.239395,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
80,1,10,6.532334292222349,52383,0.142479,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
80,1,10,6.532334292222349,57972,0.164815,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
8080,0,4,0.0,56297,0.04013,0.0,0.0,0.0,6.693323668269949,806,0,0.0,0.9999999999946525,6.013715156042802,dos,3,1
3478,0,10,3.4965075614664802,41641,0.119375,0.0,32.0,32.0,4.23410650459726,68,0,0.0,0.5555555555478395,4.110873864173311,bruteforce,1,1
80,0,10,14.164454696080808,5524,16.51726,8.885440911707585,1417569.0,832.8842538190364,11.719687570068697,122968,1,7225.0,0.030767779161188273,14.88281757687055,benign,0,0
8080,0,10,4.852030263919617,39594,0.000334,0.0,127.0,5.291666666666667,7.8674885686991285,2610,0,0.0,0.6954436450822652,7.4109518755836366,bruteforce,1,1
6969,0,1,0.0,36948,0.000144,0.0,0.0,0.0,4.110873864173311,60,0,0.0,0.0,3.713572066704308,bruteforce,1,1
53,0,10,4.969813299576001,36697,0.000111,0.0,143.0,143.0,4.867534450455582,129,0,0.0,0.41393442622781174,5.147494476813453,bruteforce,1,1
443,0,6,0.0,49359,0.994978,0.0,0.0,0.0,5.342334251964811,208,0,0.0,0.0,0.0,dos,3,1
8922,0,1,0.0,57948,0.062347,0.0,0.0,0.0,5.733341276897746,308,0,0.0,0.0,4.394449154672439,probe,4,1
80,0,10,14.164454696080808,5524,16.51726,8.880446450715093,1417569.0,832.8842538190364,11.719687570068697,122968,1,7189.0,0.030767779161188273,14.88281757687055,benign,0,0
80,0,10,14.164454696080808,5524,16.5173,8.885440911707585,1417569.0,549.0197521301317,11.719687570068697,122968,1,7225.0,0.030767779161188273,14.894851338267571,benign,0,0
123,0,1,0.0,48377,1.1e-05,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,3.713572066704308,dos,3,1
996,0,6,0.0,57881,0.0,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,0.0,probe,4,1
443,0,2,0.0,51307,11.84029,0.0,0.0,0.0,6.052089168924417,424,0,0.0,0.0,6.0330862217988015,dos,3,1
80,0,10,14.164454696080808,5524,16.51726,8.885440911707585,1417569.0,832.8842538190364,11.719687570068697,122968,1,7225.0,0.030767779161188273,14.88281757687055,benign,0,0
8000,0,7,0.0,58188,336.456597,0.0,0.0,0.0,8.482394685873542,4828,0,0.0,0.999999999997537,8.280204233279974,dos,3,1
80,0,1,0.0,16515,0.000139,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,dos,3,1
3851,0,1,0.0,57937,9e-05,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
80,1,10,6.532334292222349,57272,0.144953,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
53,0,10,4.762173934797756,49216,0.002893,0.0,116.0,116.0,4.290459441148391,72,0,0.0,0.2749999999982813,4.976733742420574,web,5,1
80,0,5,0.0,32847,7e-05,0.0,0.0,0.0,3.713572066704308,40,0,0.0,0.0,3.713572066704308,ddos,2,1
443,0,2,9.262932822095353,30988,48.955105,0.0,10539.0,12.60645933014354,14.22222488547287,1501874,0,0.0,0.9831957561271933,11.042233598943882,ddos,2,1
80,1,10,6.532334292222349,52498,0.21477,6.131226489483141,686.0,137.2,6.129050210060545,458,1,459.0,0.16747572815513656,6.86171134048073,web,5,1
80,1,4,6.180016653652572,51026,33.183251,5.6937321388027,482.0,34.42857142857143,7.1459844677143876,1268,1,296.0,0.303468208092047,7.429520842786462,ddos,2,1
80,0,10,14.164454696080808,5524,16.5173,9.251098364448351,1417569.0,549.0197521301317,11.719687570068697,122968,1,10415.0,0.030767779161188273,14.894851338267571,benign,0,0
80,0,7,7.894690850425624,55010,241.244462,4.51085950651685,2682.0,81.27272727272727,8.497398564088058,4901,1,90.0,0.5025041736226112,8.390949464841986,benign,0,0
80,1,10,6.532334292222349,52785,0.189905,6.131226489483141,686.0,68.6,6.829793737512425,924,1,459.0,0.17149758454085567,7.554334823725748,web,5,1
80,0,10,16.226805202330308,18627,29.153387,21.779402398111902,11148384.0,1359.8907050500122,10.449989152754588,34543,1,2875241184.0,0.00034136789802111523,16.255797124198075,benign,0,0
80,0,10,14.164454696080808,5524,16.517246,8.889583991794973,1417569.0,1665.7685076380728,11.026548521606548,61484,1,7255.0,0.030767779161188273,14.189670740244024,benign,0,0
39029,0,1,0.0,45613,0.00014,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
80,0,10,9.269175157697076,28627,30.647866,6.856461984594587,10605.0,378.75,8.019283792916793,3038,1,949.0,0.09451844262294275,10.01480528866808,benign,0,0
80,0,5,0.0,39963,0.000136,0.0,0.0,0.0,3.713572066704308,40,0,0.0,0.0,3.713572066704308,ddos,2,1
21,0,10,4.343805421853684,52905,3.565275,0.0,76.0,5.428571428571429,6.675823221634848,792,0,0.0,0.2399999999976,6.799055862058796,bruteforce,1,1
80,1,10,6.532334292222349,61202,0.155159,6.131226489483141,686.0,137.2,6.137727054086234,462,1,459.0,0.17149758454085567,6.86171134048073,web,5,1
53,0,10,4.969813299576001,46078,0.000108,0.0,143.0,143.0,4.867534450455582,129,0,0.0,0.41393442622781174,5.147494476813453,probe,4,1
80,0,7,0.0,59255,4.9e-05,0.0,0.0,0.0,3.713572066704308,40,0,0.0,0.0,3.8066624897703196,ddos,2,1
80,0,10,14.164454696080808,5524,16.517246,8.886270902072013,1417569.0,1665.7685076380728,11.026548521606548,61484,1,7231.0,0.030767779161188273,14.189670740244024,benign,0,0
80,0,10,14.164454696080808,5524,16.51726,8.88516409509682,1417569.0,832.8842538190364,11.719687570068697,122968,1,7223.0,0.030767779161188273,14.88281757687055,benign,0,0
80,1,10,6.532334292222349,59711,0.1747,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
80,0,6,0.0,53667,37.150522,0.0,0.0,0.0,5.973809611869261,392,0,0.0,0.0,0.0,ddos,2,1
80,1,10,6.532334292222349,53175,0.219988,6.131226489483141,686.0,57.166666666666664,6.966967138613983,1060,1,459.0,0.17548076923055833,7.607381425639791,web,5,1
8080,0,4,0.0,59886,0.045038,0.0,0.0,0.0,6.0063531596017325,405,0,0.0,0.999999999994709,5.3230099791384085,dos,3,1
80,1,10,6.532334292222349,57670,0.149389,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
80,0,10,14.164454696080808,5524,16.51726,9.24009333012553,1417569.0,832.8842538190364,11.719687570068697,122968,1,10301.0,0.030767779161188273,14.88281757687055,benign,0,0
10599,0,6,0.0,58333,0.0,0.0,0.0,0.0,4.04305126783455,56,0,0.0,0.0,0.0,probe,4,1
80,0,10,19.25627051421806,58252,23.70541,11.35387111511462,230617375.0,1412.205378958133,15.36628831774824,4715135,1,85294.0,3.8222025000716525e-05,19.292430658381328,benign,0,0
123,0,1,0.0,48388,0.000169,0.0,0.0,0.0,4.795790545596741,120,0,0.0,0.0,4.795790545596741,dos,3,1
80,1,10,6.532334292222349,58551,0.219323,6.131226489483141,686.0,137.2,6.137727054086234,462,1,459.0,0.17149758454085567,6.86171134048073,web,5,1
53,0,10,5.0238805208462765,53574,0.002119,0.0,151.0,151.0,4.394449154672439,80,0,0.0,0.25615763546671844,5.19295685089021,bruteforce,1,1
80,0,1,0.0,22883,0.002522,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,dos,3,1
443,0,10,11.58676125722922,52772,266.077611,0.0,107662.0,996.8703703703703,9.122273893107732,9156,0,0.0,0.0585118011770565,11.634735935169047,benign,0,0
8080,0,4,0.0,55343,0.130267,0.0,0.0,0.0,6.698268054115413,810,0,0.0,0.999999999994709,6.013715156042802,dos,3,1
80,0,10,15.478366386178616,58780,2.307992,10.862243727728453,5274351.0,2281.293685121107,11.656670767569276,115458,1,52168.0,0.0006551961239976663,15.500906045267628,benign,0,0
80,1,10,6.532334292222349,56381,0.149566,6.131226489483141,686.0,137.2,6.137727054086234,462,1,459.0,0.17149758454085567,6.86171134048073,web,5,1
80,0,10,14.164454696080808,5524,16.5173,8.885717651712119,1417569.0,549.0197521301317,11.719687570068697,122968,1,7227.0,0.030767779161188273,14.894851338267571,benign,0,0
24120,0,1,0.0,57864,8.1e-05,0.0,0.0,0.0,3.8066624897703196,44,0,0.0,0.0,3.713572066704308,probe,4,1
8441,0,1,0.0,45666,6.2e-05,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
123,0,1,0.0,38139,0.000268,0.0,0.0,0.0,7.0909098220799835,1200,0,0.0,0.0,5.081404364984463,ddos,2,1
3389,0,2,0.0,57898,0.019969,0.0,0.0,0.0,5.1298987149230735,168,0,0.0,0.0,4.48863636973214,probe,4,1
443,0,0,0.0,27979,8.987455,0.0,0.0,0.0,8.568836424568076,5264,0,0.0,0.0,0.0,ddos,2,1
80,0,1,0.0,33858,9.2e-05,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,dos,3,1
80,0,7,0.0,23048,0.00016,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.48863636973214,ddos,2,1
14512,0,6,0.0,58324,0.0,0.0,0.0,0.0,4.04305126783455,56,0,0.0,0.0,0.0,probe,4,1
53,0,10,6.2285110035911835,61774,0.008187,0.0,506.0,253.0,5.10594547390058,164,0,0.0,0.17589576547202623,6.333279628139691,bruteforce,1,1
80,0,10,14.164454696080808,5524,16.517246,8.885717651712119,1417569.0,1665.7685076380728,11.026548521606548,61484,1,7227.0,0.030767779161188273,14.189670740244024,benign,0,0
1,0,1,0.0,57865,0.000389,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
123,0,1,0.0,48388,0.000183,0.0,0.0,0.0,6.175867270105761,480,0,0.0,0.0,4.394449154672439,dos,3,1
80,1,10,6.532334292222349,52938,0.149435,6.131226489483141,686.0,114.33333333333333,6.129050210060545,458,1,459.0,0.16747572815513656,6.914730892718563,web,5,1
80,0,6,0.0,57084,124.945975,0.0,0.0,0.0,8.369388996647842,4312,0,0.0,0.0,0.0,dos,3,1
22,0,6,0.0,63366,292.223354,0.0,0.0,0.0,10.652376866706707,42292,0,0.0,0.9999999999999754,0.0,dos,3,1
3478,0,10,3.4965075614664802,41641,0.28773,0.0,32.0,32.0,4.23410650459726,68,0,0.0,0.5555555555478395,4.110873864173311,benign,0,0
22,0,10,7.639642287858013,14644,9.424435,0.0,2078.0,41.56,8.756682421266532,6352,0,0.0,0.5178654292342185,8.81358720447004,bruteforce,1,1
80,0,6,0.0,51577,53.24954,0.0,0.0,0.0,7.02197642307216,1120,0,0.0,0.0,0.0,dos,3,1
80,0,5,0.0,1180,7.4e-05,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,ddos,2,1
80,0,6,0.0,56729,36.770846,0.0,0.0,0.0,6.665683717782408,784,0,0.0,0.0,0.0,ddos,2,1
80,0,6,0.0,53659,53.316309,0.0,0.0,0.0,6.329720905522696,560,0,0.0,0.0,0.0,dos,3,1
1069,0,1,0.0,56042,0.00015,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,probe,4,1
443,0,7,0.0,55525,4.051618,0.0,0.0,0.0,5.342334251964811,208,0,0.0,0.0,6.0330862217988015,benign,0,0
123,0,1,0.0,48388,0.000167,0.0,0.0,0.0,5.484796933490655,240,0,0.0,0.0,4.394449154672439,dos,3,1
80,1,10,6.532334292222349,57464,0.154826,6.131226489483141,686.0,57.166666666666664,6.951772164398911,1044,1,459.0,0.16747572815513656,7.607381425639791,web,5,1
53,0,10,5.958424693029782,37106,0.002848,0.0,386.0,386.0,4.418840607796598,82,0,0.0,0.12272727272699381,6.028278520230698,bruteforce,1,1
80,0,5,0.0,48873,6.4e-05,0.0,0.0,0.0,3.713572066704308,40,0,0.0,0.0,3.713572066704308,ddos,2,1
80,0,1,0.0,41239,8.8e-05,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,dos,3,1
80,0,10,14.164454696080808,5524,16.51726,8.906799883589944,1417569.0,832.8842538190364,11.719687570068697,122968,1,7381.0,0.030767779161188273,14.88281757687055,benign,0,0
8000,0,7,0.0,58130,328.789262,0.0,0.0,0.0,8.36985260351753,4314,0,0.0,0.9999999999975124,7.742835955430749,dos,3,1
80,0,1,0.0,21669,0.000345,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,dos,3,1
80,0,10,14.164454696080808,5524,16.517246,8.885440911707585,1417569.0,1665.7685076380728,11.026548521606548,61484,1,7225.0,0.030767779161188273,14.189670740244024,benign,0,0
80,0,1,0.0,29676,7.6e-05,0.0,0.0,0.0,3.713572066704308,40,0,0.0,0.0,3.713572066704308,dos,3,1
80,0,7,0.0,3350,0.000374,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.48863636973214,ddos,2,1
2763,0,1,0.0,23626,6.9e-05,0.0,0.0,0.0,4.795790545596741,120,0,0.0,0.0,4.394449154672439,probe,4,1
80,0,10,14.164454696080808,5524,16.517246,8.881002624255569,1417569.0,1665.7685076380728,11.026548521606548,61484,1,7193.0,0.030767779161188273,14.189670740244024,benign,0,0
80,0,6,0.0,50840,53.200306,0.0,0.0,0.0,6.329720905522696,560,0,0.0,0.0,0.0,dos,3,1
80,0,2,0.0,14652,0.45201,0.0,0.0,0.0,4.61512051684126,100,0,0.0,0.0,4.110873864173311,bruteforce,1,1
21,0,10,4.343805421853684,10283,2.645364,0.0,76.0,5.428571428571429,6.675823221634848,792,0,0.0,0.2399999999976,6.799055862058796,bruteforce,1,1
21,0,10,4.343805421853684,52918,2.79024,0.0,76.0,5.428571428571429,6.678342114654332,794,0,0.0,0.2475247524727968,6.799055862058796,bruteforce,1,1
443,0,7,0.0,1942,8.180513,0.0,0.0,0.0,5.342334251964811,208,0,0.0,0.0,6.255750041753367,ddos,2,1
80,1,10,6.532334292222349,53892,0.229112,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
80,0,7,0.0,8036,0.000377,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.48863636973214,ddos,2,1
123,0,1,0.0,48388,0.000276,0.0,0.0,0.0,5.081404364984463,160,0,0.0,0.0,5.081404364984463,dos,3,1
8080,0,10,4.852030263919617,32822,0.000413,0.0,127.0,5.291666666666667,7.8674885686991285,2610,0,0.0,0.6954436450822652,7.4109518755836366,bruteforce,1,1
443,0,10,8.266678443305896,48332,16.568148,0.0,3891.0,129.7,7.3098814858247865,1494,0,0.0,0.08790436005623818,9.105757331783742,bruteforce,1,1
80,0,7,0.0,13113,0.000147,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.48863636973214,ddos,2,1
21,0,10,4.343805421853684,52930,3.650293,0.0,76.0,5.428571428571429,6.675823221634848,792,0,0.0,0.2399999999976,6.799055862058796,bruteforce,1,1
53,0,10,4.969813299576001,45794,0.000112,0.0,143.0,143.0,4.867534450455582,129,0,0.0,0.41393442622781174,5.147494476813453,benign,0,0
53,0,10,9.164191715950203,62952,56.442613,0.0,9548.0,367.2307692307692,7.56164174558878,1922,0,0.0,0.11115248557064689,9.237663667625073,benign,0,0
80,0,6,0.0,55577,37.01471,0.0,0.0,0.0,5.973809611869261,392,0,0.0,0.0,0.0,ddos,2,1
80,1,10,6.532334292222349,55600,0.155003,6.131226489483141,686.0,68.6,6.812345094177479,908,1,459.0,0.16341463414614218,7.554334823725748,web,5,1
80,0,10,14.164454696080808,5524,16.51726,8.882669291308039,1417569.0,832.8842538190364,11.719687570068697,122968,1,7205.0,0.030767779161188273,14.88281757687055,benign,0,0
443,0,2,0.0,40821,2.012402,0.0,0.0,0.0,5.220355825078324,184,0,0.0,0.0,4.653960350157523,ddos,2,1
3478,0,10,3.4965075614664802,41641,0.090004,0.0,32.0,32.0,4.23410650459726,68,0,0.0,0.5555555555478395,4.110873864173311,bruteforce,1,1
25992,0,1,0.0,57921,0.039992,0.0,0.0,0.0,5.733341276897746,308,0,0.0,0.0,4.394449154672439,probe,4,1
80,1,10,6.532334292222349,58852,0.159839,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
80,1,4,6.180016653652572,50177,34.600271,5.6937321388027,482.0,34.42857142857143,7.142827401161621,1264,1,296.0,0.301449275361882,7.429520842786462,ddos,2,1
3478,0,10,3.4965075614664802,41641,0.081118,0.0,32.0,32.0,4.23410650459726,68,0,0.0,0.5555555555478395,4.110873864173311,bruteforce,1,1
443,0,7,11.178990008000985,49102,113.013374,0.0,71609.0,17.8754368447329,15.970695849255524,8629488,0,0.0,0.9828820556927819,12.66187909506241,bruteforce,1,1
26,0,1,0.0,57959,0.000127,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
3889,0,1,0.0,57933,0.000149,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
8080,0,10,4.852030263919617,35728,0.000437,0.0,127.0,5.291666666666667,7.866338923046544,2607,0,0.0,0.6947115384598685,7.4109518755836366,bruteforce,1,1
123,0,1,0.0,48383,0.000211,0.0,0.0,0.0,5.081404364984463,160,0,0.0,0.0,5.081404364984463,dos,3,1
3478,0,10,3.4965075614664802,41641,0.11496,0.0,32.0,32.0,4.23410650459726,68,0,0.0,0.5555555555478395,4.110873864173311,benign,0,0
80,0,5,0.0,59768,0.000718,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,ddos,2,1
80,0,5,0.0,36584,5e-05,0.0,0.0,0.0,3.713572066704308,40,0,0.0,0.0,3.713572066704308,ddos,2,1
443,0,10,8.266678443305896,45998,17.62731,0.0,3891.0,114.44117647058823,7.427144133408616,1680,0,0.0,0.08790436005623818,9.123365357961776,bruteforce,1,1
3478,0,10,3.4965075614664802,41641,0.132995,0.0,32.0,32.0,4.23410650459726,68,0,0.0,0.5555555555478395,4.110873864173311,benign,0,0
123,0,1,0.0,48377,0.000234,0.0,0.0,0.0,5.484796933490655,240,0,0.0,0.0,5.484796933490655,dos,3,1
80,0,10,14.164454696080808,5524,16.5173,8.886547412512042,1417569.0,549.0197521301317,11.719687570068697,122968,1,7233.0,0.030767779161188273,14.894851338267571,benign,0,0
21,0,10,4.343805421853684,10069,2.690065,0.0,76.0,5.428571428571429,6.673297967767654,790,0,0.0,0.23232323232088561,6.799055862058796,bruteforce,1,1
123,0,1,0.0,48388,0.00018,0.0,0.0,0.0,6.175867270105761,480,0,0.0,0.0,4.394449154672439,dos,3,1
8080,0,10,4.852030263919617,43760,0.000381,0.0,127.0,5.291666666666667,7.8674885686991285,2610,0,0.0,0.6954436450822652,7.4109518755836366,bruteforce,1,1
8080,0,10,4.859812404361672,60696,0.000339,0.0,128.0,5.333333333333333,7.8674885686991285,2610,0,0.0,0.6937799043045604,7.4127640174265625,bruteforce,1,1
80,1,10,6.532334292222349,34465,0.244508,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
42507,0,1,0.0,57864,8.9e-05,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
123,0,1,0.0,48301,3.8e-05,0.0,0.0,0.0,5.081404364984463,160,0,0.0,0.0,3.713572066704308,dos,3,1
53,0,10,5.0238805208462765,56454,0.002098,0.0,151.0,151.0,4.394449154672439,80,0,0.0,0.25615763546671844,5.19295685089021,bruteforce,1,1
